CustomerID,Segment,AgeGroup,LoyaltyTier
54300,SMB,35-44,Gold
54301,SMB,45-54,Bronze
54302,SMB,35-44,Bronze
54303,Consumer,55-64,Bronze
54304,Consumer,35-44,Silver
54305,Consumer,55-64,Bronze
54306,Consumer,45-54,Bronze
54307,Corporate,45-54,Bronze
54308,Consumer,45-54,Bronze
54309,Consumer,55-64,Bronze
54310,Corporate,55-64,Bronze
54311,SMB,45-54,Bronze
54312,SMB,25-34,Bronze
54313,Consumer,25-34,Silver
54314,Consumer,25-34,Silver
54315,SMB,55-64,Bronze
54316,Consumer,35-44,Gold
54317,SMB,18-24,Bronze
54318,Consumer,45-54,Gold
54319,Corporate,55-64,Bronze
54320,Consumer,65+,Silver
54321,SMB,65+,Bronze
54322,SMB,55-64,Silver
54323,Consumer,25-34,Silver
54324,SMB,35-44,Silver
54325,Consumer,45-54,Bronze
54326,Consumer,45-54,Bronze
54327,Consumer,35-44,Silver
54328,Consumer,18-24,Silver
54329,Consumer,55-64,Bronze
54330,Consumer,55-64,Bronze
54331,Consumer,55-64,Bronze
54332,SMB,35-44,Gold
54333,SMB,25-34,Bronze
54334,Consumer,55-64,Silver
54335,Consumer,45-54,Gold
54336,SMB,45-54,Bronze
54337,Corporate,18-24,Silver
54338,Consumer,18-24,Silver
54339,Consumer,55-64,Bronze
54340,Consumer,55-64,Bronze
54341,Corporate,35-44,Bronze
54342,Consumer,55-64,Gold
54343,SMB,25-34,Gold
54344,SMB,45-54,Gold
54345,Consumer,35-44,Bronze
54346,Consumer,35-44,Gold
54347,Consumer,25-34,Bronze
54348,Consumer,35-44,Silver
54349,Consumer,35-44,Silver
54350,Corporate,45-54,Silver
54351,Consumer,25-34,Bronze
54352,SMB,45-54,Bronze
54353,Consumer,25-34,Bronze
54354,Consumer,65+,Gold
54355,Corporate,25-34,Bronze
54356,Consumer,18-24,Gold
54357,Corporate,25-34,Bronze
54358,Corporate,45-54,Silver
54359,SMB,35-44,Gold
54360,Consumer,45-54,Silver
54361,Consumer,18-24,Gold
54362,Corporate,35-44,Gold
54363,Consumer,35-44,Bronze
54364,SMB,65+,Bronze
54365,SMB,55-64,Silver
54366,SMB,45-54,Silver
54367,Consumer,25-34,Bronze
54368,Consumer,18-24,Bronze
54369,Consumer,45-54,Bronze
54370,Consumer,45-54,Silver
54371,Consumer,35-44,Bronze
54372,SMB,45-54,Silver
54373,Consumer,35-44,Bronze
54374,Corporate,55-64,Silver
54375,Consumer,25-34,Silver
54376,Consumer,25-34,Gold
54377,SMB,65+,Bronze
54378,Consumer,45-54,Silver
54379,Consumer,65+,Bronze
54380,SMB,18-24,Bronze
54381,Consumer,65+,Bronze
54382,Corporate,18-24,Bronze
54383,Consumer,55-64,Silver
54384,SMB,45-54,Silver
54385,Consumer,25-34,Bronze
54386,Corporate,25-34,Bronze
54387,Consumer,35-44,Bronze
54388,Corporate,35-44,Bronze
54389,Consumer,35-44,Bronze
54390,Consumer,18-24,Bronze
54391,Consumer,65+,Gold
54392,Consumer,35-44,Bronze
54393,Consumer,45-54,Bronze
54394,Consumer,65+,Silver
54395,Consumer,65+,Bronze
54396,Consumer,25-34,Silver
54397,SMB,55-64,Silver
54398,Consumer,35-44,Bronze
54399,Consumer,45-54,Bronze
54400,Consumer,25-34,Bronze
54401,Corporate,25-34,Gold
54402,Consumer,45-54,Silver
54403,Corporate,65+,Gold
54404,Consumer,35-44,Bronze
54405,Consumer,65+,Bronze
54406,Corporate,45-54,Silver
54407,Consumer,18-24,Silver
54408,SMB,65+,Bronze
54409,Consumer,18-24,Bronze
54410,Consumer,25-34,Gold
54411,Consumer,45-54,Bronze
54412,Consumer,65+,Silver
54413,Consumer,25-34,Silver
54414,Corporate,25-34,Silver
54415,Consumer,18-24,Silver
54416,Consumer,18-24,Bronze
54417,Consumer,35-44,Bronze
54418,Consumer,45-54,Bronze
54419,Consumer,35-44,Silver
54420,Consumer,18-24,Bronze
54421,Consumer,35-44,Bronze
54422,Consumer,35-44,Bronze
54423,Consumer,65+,Bronze
54424,Consumer,25-34,Bronze
54425,SMB,45-54,Bronze
54426,Consumer,35-44,Bronze
54427,Consumer,55-64,Bronze
54428,Consumer,45-54,Bronze
54429,Consumer,65+,Bronze
54430,Corporate,45-54,Silver
54431,Consumer,35-44,Bronze
54432,Consumer,35-44,Bronze
54433,Consumer,55-64,Bronze
54434,SMB,35-44,Silver
54435,SMB,65+,Bronze
54436,Consumer,35-44,Bronze
54437,SMB,65+,Bronze
54438,Consumer,25-34,Silver
54439,SMB,55-64,Bronze
54440,Consumer,35-44,Gold
54441,Consumer,25-34,Silver
54442,Consumer,45-54,Silver
54443,Consumer,18-24,Bronze
54444,Consumer,25-34,Bronze
54445,Consumer,55-64,Silver
54446,Consumer,35-44,Silver
54447,Corporate,25-34,Gold
54448,Consumer,25-34,Gold
54449,Consumer,25-34,Gold
54450,Consumer,25-34,Silver
54451,Consumer,35-44,Silver
54452,SMB,18-24,Bronze
54453,Consumer,25-34,Gold
54454,Consumer,35-44,Gold
54455,Consumer,55-64,Silver
54456,Corporate,55-64,Bronze
54457,Consumer,65+,Silver
54458,Consumer,25-34,Silver
54459,SMB,25-34,Silver
54460,Corporate,55-64,Silver
54461,SMB,45-54,Silver
54462,Consumer,25-34,Silver
54463,Consumer,35-44,Silver
54464,Consumer,65+,Bronze
54465,SMB,55-64,Silver
54466,SMB,65+,Bronze
54467,Consumer,35-44,Silver
54468,Consumer,25-34,Bronze
54469,SMB,35-44,Bronze
54470,Consumer,18-24,Bronze
54471,Consumer,18-24,Bronze
54472,Corporate,18-24,Gold
54473,Corporate,25-34,Silver
54474,SMB,25-34,Gold
54475,Consumer,25-34,Silver
54476,Consumer,45-54,Bronze
54477,Consumer,45-54,Silver
54478,Consumer,18-24,Silver
54479,Consumer,55-64,Silver
54480,SMB,55-64,Bronze
54481,SMB,65+,Bronze
54482,Corporate,25-34,Silver
54483,Consumer,45-54,Bronze
54484,Consumer,35-44,Bronze
54485,Consumer,45-54,Bronze
54486,Consumer,65+,Bronze
54487,Corporate,18-24,Bronze
54488,SMB,55-64,Bronze
54489,Consumer,55-64,Bronze
54490,Consumer,45-54,Gold
54491,SMB,35-44,Silver
54492,SMB,35-44,Bronze
54493,SMB,25-34,Silver
54494,Consumer,55-64,Silver
54495,Consumer,35-44,Gold
54496,Consumer,45-54,Silver
54497,Corporate,45-54,Silver
54498,Consumer,18-24,Silver
54499,Consumer,18-24,Bronze
54500,Consumer,18-24,Silver
54501,Consumer,18-24,Bronze
54502,Consumer,55-64,Silver
54503,SMB,25-34,Silver
54504,Consumer,35-44,Bronze
54505,Consumer,45-54,Bronze
54506,Consumer,25-34,Bronze
54507,Consumer,65+,Bronze
54508,SMB,65+,Bronze
54509,Consumer,35-44,Silver
54510,Consumer,45-54,Bronze
54511,Consumer,55-64,Gold
54512,Corporate,65+,Gold
54513,Consumer,45-54,Bronze
54514,Corporate,35-44,Silver
54515,Consumer,18-24,Silver
54516,Consumer,45-54,Silver
54517,Corporate,45-54,Bronze
54518,Corporate,45-54,Bronze
54519,Consumer,35-44,Bronze
54520,SMB,55-64,Silver
54521,Consumer,45-54,Silver
54522,Consumer,35-44,Gold
54523,SMB,25-34,Silver
54524,Consumer,18-24,Bronze
54525,Consumer,45-54,Bronze
54526,Consumer,25-34,Bronze
54527,SMB,55-64,Bronze
54528,Consumer,25-34,Silver
54529,Consumer,25-34,Silver
54530,SMB,55-64,Silver
54531,Consumer,35-44,Bronze
54532,Consumer,65+,Gold
54533,Consumer,45-54,Bronze
54534,Consumer,65+,Bronze
54535,Consumer,25-34,Bronze
54536,SMB,18-24,Bronze
54537,Corporate,18-24,Bronze
54538,Consumer,55-64,Silver
54539,Consumer,35-44,Bronze
54540,Consumer,45-54,Bronze
54541,Consumer,35-44,Bronze
54542,Corporate,65+,Bronze
54543,Consumer,55-64,Bronze
54544,Consumer,35-44,Bronze
54545,Consumer,25-34,Bronze
54546,Consumer,35-44,Bronze
54547,Consumer,35-44,Bronze
54548,Consumer,35-44,Bronze
54549,Consumer,45-54,Silver
54550,Consumer,55-64,Bronze
54551,Consumer,55-64,Silver
54552,Consumer,25-34,Bronze
54553,Consumer,25-34,Silver
54554,SMB,45-54,Silver
54555,Consumer,45-54,Bronze
54556,SMB,55-64,Bronze
54557,Consumer,65+,Bronze
54558,Consumer,25-34,Gold
54559,Consumer,18-24,Bronze
54560,Consumer,35-44,Bronze
54561,Corporate,25-34,Silver
54562,SMB,18-24,Bronze
54563,Corporate,45-54,Silver
54564,Consumer,35-44,Silver
54565,SMB,45-54,Gold
54566,SMB,55-64,Silver
54567,Consumer,45-54,Silver
54568,Corporate,55-64,Bronze
54569,SMB,55-64,Bronze
54570,Consumer,35-44,Bronze
54571,Consumer,45-54,Bronze
54572,Consumer,35-44,Bronze
54573,Consumer,35-44,Bronze
54574,Consumer,45-54,Bronze
54575,Consumer,45-54,Bronze
54576,SMB,35-44,Bronze
54577,SMB,45-54,Gold
54578,Consumer,35-44,Bronze
54579,Consumer,18-24,Bronze
54580,SMB,55-64,Silver
54581,SMB,35-44,Silver
54582,Consumer,65+,Silver
54583,Consumer,55-64,Bronze
54584,Consumer,18-24,Bronze
54585,Consumer,25-34,Bronze
54586,Corporate,45-54,Silver
54587,Consumer,25-34,Bronze
54588,SMB,55-64,Gold
54589,Consumer,45-54,Bronze
54590,Corporate,65+,Bronze
54591,SMB,35-44,Gold
54592,Consumer,45-54,Bronze
54593,Consumer,45-54,Gold
54594,SMB,45-54,Gold
54595,Consumer,65+,Bronze
54596,SMB,35-44,Bronze
54597,Consumer,25-34,Bronze
54598,Consumer,55-64,Bronze
54599,Consumer,25-34,Silver
54600,Consumer,35-44,Bronze
54601,Corporate,65+,Silver
54602,Consumer,55-64,Bronze
54603,Consumer,45-54,Bronze
54604,Consumer,18-24,Silver
54605,Consumer,65+,Bronze
54606,Corporate,35-44,Silver
54607,Consumer,25-34,Bronze
54608,SMB,18-24,Silver
54609,Consumer,25-34,Silver
54610,Consumer,18-24,Gold
54611,Consumer,35-44,Gold
54612,SMB,35-44,Bronze
54613,Consumer,25-34,Bronze
54614,Consumer,55-64,Bronze
54615,SMB,18-24,Bronze
54616,Consumer,35-44,Silver
54617,Consumer,55-64,Bronze
54618,Consumer,55-64,Silver
54619,Corporate,45-54,Bronze
54620,Consumer,35-44,Silver
54621,SMB,25-34,Bronze
54622,Consumer,35-44,Bronze
54623,Consumer,45-54,Silver
54624,Consumer,55-64,Silver
54625,Consumer,45-54,Bronze
54626,Consumer,55-64,Bronze
54627,SMB,45-54,Bronze
54628,Corporate,55-64,Gold
54629,Consumer,65+,Bronze
54630,SMB,25-34,Bronze
54631,Consumer,25-34,Silver
54632,Consumer,65+,Silver
54633,Consumer,25-34,Gold
54634,Consumer,35-44,Bronze
54635,SMB,35-44,Bronze
54636,Consumer,55-64,Silver
54637,Consumer,18-24,Silver
54638,SMB,35-44,Silver
54639,Corporate,35-44,Silver
54640,Consumer,18-24,Gold
54641,Consumer,35-44,Bronze
54642,SMB,55-64,Silver
54643,Consumer,18-24,Bronze
54644,Corporate,25-34,Gold
54645,Consumer,45-54,Bronze
54646,Consumer,35-44,Bronze
54647,SMB,55-64,Bronze
54648,Consumer,35-44,Bronze
54649,Consumer,25-34,Bronze
54650,Consumer,35-44,Bronze
54651,Consumer,55-64,Bronze
54652,Consumer,35-44,Silver
54653,Consumer,35-44,Bronze
54654,Consumer,55-64,Bronze
54655,Consumer,45-54,Silver
54656,Consumer,25-34,Gold
54657,Consumer,35-44,Bronze
54658,SMB,65+,Silver
54659,Consumer,18-24,Bronze
54660,Consumer,55-64,Gold
54661,SMB,25-34,Gold
54662,Consumer,55-64,Bronze
54663,Consumer,25-34,Bronze
54664,Consumer,45-54,Gold
54665,Consumer,55-64,Silver
54666,Consumer,18-24,Silver
54667,Consumer,65+,Bronze
54668,Consumer,18-24,Gold
54669,Consumer,18-24,Bronze
54670,Consumer,55-64,Silver
54671,Consumer,35-44,Bronze
54672,Consumer,18-24,Gold
54673,Consumer,45-54,Bronze
54674,Consumer,35-44,Bronze
54675,Consumer,65+,Bronze
54676,Consumer,65+,Bronze
54677,SMB,55-64,Silver
54678,SMB,35-44,Silver
54679,Consumer,55-64,Bronze
54680,SMB,45-54,Bronze
54681,SMB,25-34,Silver
54682,Consumer,55-64,Silver
54683,SMB,25-34,Silver
54684,Consumer,35-44,Gold
54685,SMB,18-24,Bronze
54686,Consumer,25-34,Bronze
54687,SMB,35-44,Bronze
54688,SMB,55-64,Gold
54689,Consumer,55-64,Silver
54690,SMB,25-34,Bronze
54691,Consumer,35-44,Silver
54692,Consumer,25-34,Silver
54693,Consumer,25-34,Silver
54694,SMB,35-44,Silver
54695,Consumer,45-54,Bronze
54696,Consumer,65+,Silver
54697,Consumer,18-24,Silver
54698,Consumer,25-34,Bronze
54699,Consumer,55-64,Bronze
54700,Consumer,35-44,Bronze
54701,Consumer,35-44,Silver
54702,SMB,55-64,Gold
54703,Consumer,18-24,Bronze
54704,Consumer,65+,Silver
54705,Consumer,25-34,Silver
54706,Consumer,55-64,Bronze
54707,Corporate,55-64,Bronze
54708,Corporate,55-64,Silver
54709,Corporate,45-54,Silver
54710,Consumer,45-54,Bronze
54711,SMB,18-24,Silver
54712,Consumer,35-44,Silver
54713,Consumer,45-54,Bronze
54714,Consumer,25-34,Silver
54715,Consumer,45-54,Bronze
54716,Consumer,35-44,Bronze
54717,Corporate,45-54,Silver
54718,Consumer,55-64,Bronze
54719,SMB,25-34,Silver
54720,Consumer,45-54,Silver
54721,Consumer,18-24,Bronze
54722,Consumer,55-64,Bronze
54723,Consumer,55-64,Bronze
54724,Consumer,45-54,Silver
54725,Consumer,45-54,Silver
54726,Consumer,45-54,Bronze
54727,Consumer,25-34,Silver
54728,Consumer,55-64,Silver
54729,Corporate,25-34,Gold
54730,SMB,45-54,Bronze
54731,SMB,18-24,Bronze
54732,Consumer,55-64,Bronze
54733,SMB,35-44,Silver
54734,Consumer,45-54,Bronze
54735,Consumer,25-34,Silver
54736,Consumer,35-44,Bronze
54737,Consumer,45-54,Gold
54738,Consumer,35-44,Bronze
54739,Consumer,45-54,Silver
54740,SMB,18-24,Bronze
54741,Consumer,35-44,Bronze
54742,Consumer,18-24,Silver
54743,SMB,45-54,Bronze
54744,Consumer,35-44,Bronze
54745,Consumer,55-64,Bronze
54746,Consumer,55-64,Bronze
54747,Corporate,18-24,Bronze
54748,Consumer,45-54,Bronze
54749,Consumer,55-64,Bronze
54750,Consumer,65+,Silver
54751,SMB,18-24,Silver
54752,SMB,18-24,Bronze
54753,SMB,35-44,Gold
54754,SMB,55-64,Bronze
54755,Consumer,18-24,Gold
54756,Consumer,65+,Silver
54757,Consumer,45-54,Bronze
54758,Consumer,18-24,Gold
54759,SMB,55-64,Bronze
54760,Consumer,35-44,Bronze
54761,Consumer,25-34,Bronze
54762,Corporate,45-54,Silver
54763,Consumer,45-54,Bronze
54764,Consumer,45-54,Bronze
54765,Consumer,25-34,Silver
54766,Corporate,25-34,Gold
54767,Consumer,18-24,Bronze
54768,Consumer,25-34,Bronze
54769,SMB,35-44,Bronze
54770,Consumer,25-34,Bronze
54771,Consumer,18-24,Gold
54772,Consumer,55-64,Bronze
54773,Consumer,25-34,Bronze
54774,SMB,18-24,Bronze
54775,Consumer,25-34,Gold
54776,SMB,35-44,Bronze
54777,Consumer,45-54,Gold
54778,Consumer,18-24,Gold
54779,Consumer,25-34,Bronze
54780,Consumer,18-24,Bronze
54781,Corporate,35-44,Silver
54782,Corporate,65+,Bronze
54783,Consumer,55-64,Bronze
54784,SMB,55-64,Bronze
54785,SMB,65+,Silver
54786,Consumer,25-34,Silver
54787,Consumer,45-54,Silver
54788,SMB,35-44,Gold
54789,Corporate,35-44,Bronze
54790,Corporate,55-64,Silver
54791,Consumer,45-54,Silver
54792,Consumer,45-54,Silver
54793,Consumer,25-34,Bronze
54794,Consumer,65+,Bronze
54795,Corporate,45-54,Bronze
54796,Consumer,45-54,Bronze
54797,SMB,55-64,Gold
54798,Consumer,65+,Silver
54799,Corporate,25-34,Gold
54800,Consumer,25-34,Silver
54801,SMB,65+,Bronze
54802,Consumer,45-54,Silver
54803,SMB,55-64,Bronze
54804,Consumer,25-34,Silver
54805,Consumer,65+,Bronze
54806,Consumer,35-44,Silver
54807,SMB,55-64,Bronze
54808,Corporate,65+,Gold
54809,SMB,35-44,Bronze
54810,Consumer,35-44,Gold
54811,Consumer,35-44,Gold
54812,Corporate,25-34,Silver
54813,Consumer,18-24,Bronze
54814,Consumer,65+,Bronze
54815,SMB,45-54,Bronze
54816,Consumer,18-24,Bronze
54817,Consumer,45-54,Bronze
54818,Consumer,25-34,Gold
54819,SMB,55-64,Silver
54820,Consumer,35-44,Bronze
54821,SMB,18-24,Bronze
54822,Corporate,45-54,Bronze
54823,Consumer,65+,Silver
54824,Consumer,45-54,Bronze
54825,Corporate,65+,Gold
54826,Consumer,18-24,Bronze
54827,Consumer,25-34,Bronze
54828,SMB,55-64,Silver
54829,Consumer,35-44,Bronze
54830,Consumer,25-34,Gold
54831,SMB,35-44,Bronze
54832,Consumer,25-34,Bronze
54833,Consumer,45-54,Silver
54834,Consumer,55-64,Bronze
54835,SMB,45-54,Bronze
54836,SMB,45-54,Silver
54837,Consumer,55-64,Silver
54838,Consumer,65+,Bronze
54839,SMB,25-34,Silver
54840,Consumer,25-34,Bronze
54841,Consumer,65+,Silver
54842,Consumer,55-64,Bronze
54843,Corporate,45-54,Gold
54844,SMB,55-64,Bronze
54845,Consumer,45-54,Bronze
54846,SMB,25-34,Bronze
54847,Consumer,45-54,Bronze
54848,Consumer,25-34,Bronze
54849,Consumer,18-24,Silver
54850,Consumer,25-34,Silver
54851,Consumer,55-64,Bronze
54852,Consumer,25-34,Bronze
54853,Consumer,18-24,Gold
54854,SMB,25-34,Bronze
54855,SMB,55-64,Bronze
54856,Consumer,55-64,Silver
54857,Corporate,25-34,Silver
54858,Consumer,65+,Silver
54859,Corporate,35-44,Bronze
54860,SMB,45-54,Bronze
54861,Consumer,45-54,Gold
54862,Consumer,35-44,Silver
54863,SMB,55-64,Bronze
54864,SMB,55-64,Gold
54865,SMB,35-44,Silver
54866,Consumer,25-34,Silver
54867,Consumer,65+,Bronze
54868,Consumer,45-54,Bronze
54869,Corporate,35-44,Silver
54870,Corporate,25-34,Bronze
54871,Consumer,35-44,Gold
54872,Consumer,35-44,Bronze
54873,Consumer,55-64,Bronze
54874,Corporate,45-54,Silver
54875,Consumer,35-44,Bronze
54876,Corporate,65+,Silver
54877,Consumer,45-54,Silver
54878,Consumer,55-64,Bronze
54879,SMB,18-24,Bronze
54880,SMB,18-24,Bronze
54881,SMB,55-64,Bronze
54882,Consumer,45-54,Silver
54883,Consumer,25-34,Bronze
54884,Corporate,25-34,Bronze
54885,Consumer,18-24,Bronze
54886,SMB,25-34,Silver
54887,Consumer,55-64,Bronze
54888,SMB,25-34,Bronze
54889,Consumer,25-34,Silver
54890,Consumer,55-64,Bronze
54891,Consumer,25-34,Gold
54892,Consumer,25-34,Bronze
54893,Consumer,55-64,Silver
54894,Corporate,55-64,Bronze
54895,Corporate,65+,Bronze
54896,Consumer,18-24,Bronze
54897,SMB,25-34,Silver
54898,Consumer,45-54,Bronze
54899,SMB,25-34,Silver
54900,Consumer,55-64,Silver
54901,SMB,25-34,Silver
54902,Consumer,45-54,Bronze
54903,Consumer,25-34,Silver
54904,Consumer,25-34,Bronze
54905,Consumer,55-64,Silver
54906,Consumer,45-54,Bronze
54907,Consumer,45-54,Gold
54908,Consumer,35-44,Silver
54909,Consumer,45-54,Silver
54910,SMB,65+,Gold
54911,SMB,35-44,Bronze
54912,Corporate,18-24,Bronze
54913,Consumer,25-34,Gold
54914,Consumer,55-64,Bronze
54915,Consumer,25-34,Silver
54916,Consumer,55-64,Bronze
54917,Consumer,25-34,Gold
54918,Consumer,45-54,Bronze
54919,Consumer,35-44,Bronze
54920,Consumer,35-44,Gold
54921,Consumer,35-44,Silver
54922,Consumer,45-54,Bronze
54923,Consumer,45-54,Silver
54924,Consumer,45-54,Bronze
54925,Consumer,35-44,Silver
54926,Corporate,18-24,Bronze
54927,Consumer,55-64,Bronze
54928,Consumer,18-24,Gold
54929,Consumer,35-44,Silver
54930,SMB,55-64,Gold
54931,Consumer,65+,Bronze
54932,Consumer,45-54,Bronze
54933,Consumer,18-24,Bronze
54934,Consumer,65+,Silver
54935,SMB,18-24,Silver
54936,Consumer,18-24,Gold
54937,Consumer,45-54,Bronze
54938,Consumer,65+,Bronze
54939,Consumer,45-54,Bronze
54940,Consumer,55-64,Gold
54941,Consumer,45-54,Silver
54942,SMB,18-24,Bronze
54943,SMB,45-54,Gold
54944,Consumer,55-64,Silver
54945,Consumer,35-44,Bronze
54946,Consumer,45-54,Silver
54947,Consumer,35-44,Silver
54948,Consumer,18-24,Silver
54949,Consumer,55-64,Bronze
54950,Consumer,25-34,Silver
54951,Corporate,25-34,Bronze
54952,SMB,25-34,Bronze
54953,Consumer,35-44,Bronze
54954,SMB,35-44,Silver
54955,Consumer,25-34,Bronze
54956,Consumer,25-34,Gold
54957,Corporate,35-44,Bronze
54958,Corporate,18-24,Silver
54959,Consumer,35-44,Gold
54960,SMB,18-24,Silver
54961,Consumer,25-34,Silver
54962,SMB,18-24,Bronze
54963,Consumer,55-64,Bronze
54964,Consumer,55-64,Silver
54965,Consumer,65+,Silver
54966,Consumer,55-64,Silver
54967,Consumer,35-44,Bronze
54968,Corporate,35-44,Bronze
54969,Consumer,45-54,Gold
54970,SMB,45-54,Silver
54971,Corporate,65+,Silver
54972,SMB,25-34,Bronze
54973,Consumer,65+,Bronze
54974,Consumer,65+,Bronze
54975,Consumer,65+,Bronze
54976,Consumer,45-54,Bronze
54977,SMB,45-54,Bronze
54978,Consumer,65+,Silver
54979,Consumer,35-44,Gold
54980,Consumer,55-64,Silver
54981,Consumer,18-24,Bronze
54982,Consumer,25-34,Silver
54983,SMB,35-44,Silver
54984,Consumer,45-54,Silver
54985,Consumer,25-34,Silver
54986,Consumer,55-64,Bronze
54987,Consumer,45-54,Bronze
54988,Consumer,25-34,Bronze
54989,Consumer,18-24,Bronze
54990,Consumer,35-44,Bronze
54991,Consumer,55-64,Silver
54992,SMB,65+,Silver
54993,SMB,55-64,Bronze
54994,SMB,25-34,Silver
54995,Consumer,55-64,Bronze
54996,SMB,25-34,Bronze
54997,Consumer,35-44,Silver
54998,Corporate,45-54,Silver
54999,Consumer,25-34,Silver
55000,SMB,25-34,Silver
